,id,date,activity,circumplex.arousal,circumplex.valence,mood,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms,3_day_avg_mood,3_day_avg_activity,productivity_to_social_ratio,mood_quantiles
720,AS14.14,2014-03-27,0.08024686578120244,-1.0,0.8,6.6,1120.631,3582.138,0.0,67.041,0.0,0.0,98.693,985.3,1.008,0.0,0.0,0.0,1.0,6000.371002435684,1.0,6.416666666666667,0.10165407906984537,67.04201389029707,Q1
721,AS14.14,2014-03-28,0.0696839987353426,-0.4,0.6,6.2,990.281,3391.935,16.337,4.009,0.0,0.0,66.291,537.527,0.0,13.838000000000001,0.0,0.0,1.0,6431.69899916649,1.0,6.45,0.10112477446415202,4.010802243432625,Q1
722,AS14.14,2014-03-29,0.16564287093948113,-0.25,1.25,8.0,843.698,1425.501,11.45,60.742,0.0,0.0,33.428,276.139,0.0,0.0,0.0,0.0,1.0,3348.139998197557,1.0,6.6000000000000005,0.09537140876307136,60.74546513553877,Q4
723,AS14.14,2014-03-30,0.009551822310687779,-1.0,1.0,6.5,213.804,307.316,0.0,0.0,0.0,0.0,24.286,0.0,0.0,0.0,0.0,0.0,1.0,1187.8820006847382,1.5,6.933333333333334,0.10519124515200873,1.0,Q1
724,AS14.14,2014-03-31,0.0465551757426134,-0.25,0.75,6.75,423.454,607.86,0.0,0.0,0.0,0.0,39.337,0.0,0.0,0.0,0.0,0.0,4.0,2085.7019994258876,2.0,6.8999999999999995,0.08162623066183718,1.0,Q2
725,AS14.14,2014-04-01,0.0520055667194414,0.0,0.4,6.2,173.70499999999998,95.12,0.0,0.0,0.0,0.0,40.202,32.446,0.0,0.0,0.0,0.0,3.5,430.88399982452404,1.8571428571428572,7.083333333333333,0.07391662299759409,0.02989894157746816,Q1
726,AS14.14,2014-04-02,0.06348750312481978,-1.0,1.0,7.0,311.765,160.763,0.0,0.0,0.0,0.0,14.067,71.732,0.0,0.0,0.0,0.0,3.0,779.8729991912842,1.7142857142857144,6.483333333333333,0.03603752159091419,0.013749106308089974,Q2
727,AS14.14,2014-04-03,0.06938709391802698,-0.5,1.0,7.333333333333333,345.127,373.998,0.0,8.059,0.0,0.0,67.906,46.582,0.0,0.0,0.0,0.0,2.5,1164.8269991874697,1.5714285714285714,6.6499999999999995,0.05401608186229153,8.08001635072086,Q3
728,AS14.14,2014-04-04,0.0038194444444444413,-1.0,1.0,7.5,120.537,36.288,0.0,0.0,0.0,0.0,31.473000000000003,0.0,0.0,0.0,0.0,0.0,2.0,307.5409996509551,1.4285714285714286,6.844444444444444,0.06162672125409605,1.0,Q3
729,AS14.14,2014-04-05,0.016678436911487748,-1.6,0.6,7.4,344.551,131.952,0.0,0.0,0.0,3.011,66.697,79.28,0.0,0.0,0.0,0.0,1.5,782.5010004043583,1.2857142857142858,7.277777777777778,0.04556468049576373,3.023456402590932,Q3
730,AS14.14,2014-04-06,0.029015236037917946,-1.0,1.0,7.4,300.076,299.134,0.0,0.0,0.0,0.0,44.724,109.675,0.0,0.0,0.0,0.0,1.0,830.7580003738403,1.1428571428571428,7.411111111111111,0.02996165842465306,0.00903546419697312,Q3
731,AS14.14,2014-04-07,0.008827357154755954,-0.2,1.0,7.0,108.713,106.627,0.0,0.0,0.0,0.0,48.396,133.944,0.0,0.0,0.0,0.0,1.0,550.3640000820161,1.0,7.433333333333334,0.016504372464616713,0.007410481384870762,Q2
732,AS14.14,2014-04-08,0.03959208683473389,-0.2,0.8,6.8,185.756,67.482,0.0,0.0,0.0,0.0,47.408,0.0,0.0,0.0,0.0,0.0,1.0,452.85699939727783,1.75,7.266666666666667,0.018173676701387215,1.0,Q2
733,AS14.14,2014-04-09,0.11708683473389359,0.3333333333333333,1.0,8.0,127.746,166.576,0.0,0.0,0.0,0.0,30.412,13.054,0.0,0.0,0.0,0.0,1.3333333333333333,728.5610005855561,2.5,7.066666666666666,0.02581156000913593,0.07115411982353778,Q4
734,AS14.14,2014-04-10,0.052010804321728686,-0.3333333333333333,1.0,6.666666666666667,175.777,18.882,0.0,0.0,0.0,0.0,23.165,29.299,0.0,0.0,0.0,0.0,1.6666666666666665,434.74799942970265,3.25,7.266666666666667,0.055168759574461136,0.033004389583814644,Q2
735,AS14.14,2014-04-11,0.02613795518207282,1.0,1.0,7.75,246.72,19.197,0.0,0.0,0.0,0.0,61.623,66.422,0.0,0.0,0.0,0.0,2.0,552.9420001506808,4.0,7.155555555555556,0.06956324196345205,0.014831953961614904,Q4
736,AS14.14,2014-04-12,0.06368182159869594,0.0,1.0,7.5,63.652,0.0,0.0,0.0,0.0,0.0,22.239,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,115.9870002269745,4.75,7.472222222222222,0.06507853141256503,1.0,Q3
738,AS14.14,2014-04-14,0.006666666666666667,0.0,1.0,7.5,65.37899999999999,40.208,0.0,0.0,0.0,0.0,52.795,0.0,0.0,0.0,0.0,0.0,4.5,327.7780001163484,6.25,7.305555555555556,0.04727686036749915,1.0,Q3
739,AS14.14,2014-04-15,0.0018079959256429832,-1.0,0.3333333333333333,6.0,160.17000000000002,52.448,0.0,0.0,0.0,0.0,28.393,15.486,0.0,0.0,0.0,0.0,5.333333333333334,321.80199980735784,7.0,7.583333333333333,0.03216214781581181,0.06065752759917505,Q1
740,AS14.14,2014-04-16,0.05852007469654529,0.5,0.25,6.0,228.46,13.135,0.0,0.0,0.0,0.0,55.263999999999996,0.0,0.0,0.0,0.0,0.0,6.166666666666667,742.986000061035,7.75,7.0,0.024052161397001864,1.0,Q1
783,AS14.15,2014-03-14,0.0,-0.25,0.5,6.5,62.546,35.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,243.0460002422333,1.0,6.5,0.0,1.0,Q1
784,AS14.15,2014-03-15,0.0,0.75,0.5,6.75,40.433,124.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,165.01700019836426,2.0,6.5,0.0,1.0,Q2
785,AS14.15,2014-03-16,0.0,-0.6666666666666666,0.3333333333333333,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.625,0.0,1.0,Q1
786,AS14.15,2014-03-17,0.0,0.0,0.0,6.4,6.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.694999933242798,4.0,6.472222222222222,0.0,1.0,Q1
787,AS14.15,2014-03-18,0.11873714520773347,0.4,1.2,7.2,382.409,478.041,5.019,0.0,0.0,0.0,0.0,0.0,94.55199999999999,0.0,17.082,0.0,7.0,506.63499999046326,5.0,6.43888888888889,0.0,0.1661405549094534,Q3
788,AS14.15,2014-03-19,0.07424952498481911,0.2,1.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,6.588888888888889,0.039579048402577824,1.0,Q3
789,AS14.15,2014-03-20,0.02976190476190475,0.6,1.0,7.0,46.575,177.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,416.12099981308,7.0,7.0,0.0643288900641842,1.0,Q2
790,AS14.15,2014-03-21,0.06922398589065254,0.2,0.8,7.0,106.728,195.22,0.0,0.0,0.0,3.01,14.117,0.0,0.0,0.0,0.0,0.0,5.0,820.1199998855589,6.333333333333333,7.2,0.07424952498481911,4.01,Q2
791,AS14.15,2014-03-22,0.0710591929079324,-0.4,1.0,7.0,49.685,80.51,0.0,0.0,0.0,0.0,22.17,0.0,0.0,0.0,0.0,0.0,4.0,358.5930004119873,5.666666666666667,7.133333333333333,0.057745138545792135,1.0,Q2
792,AS14.15,2014-03-23,0.1449275362318841,0.2,1.0,7.0,29.591,0.0,0.0,0.0,0.0,0.0,10.102,0.0,0.0,0.0,0.0,0.0,3.0,19.579000234603882,5.0,7.0,0.05668169452016323,1.0,Q2
793,AS14.15,2014-03-24,0.0,1.0,0.8,7.0,49.712,38.207,0.0,0.0,0.0,0.0,8.046,0.0,0.0,0.0,0.0,0.0,2.0,326.5949997901914,4.333333333333334,7.0,0.09507023834348967,1.0,Q2
794,AS14.15,2014-03-25,0.0043103448275862,0.8,1.0,7.0,54.227999999999994,261.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525.9370002746581,3.666666666666667,7.0,0.07199557637993882,1.0,Q2
795,AS14.15,2014-03-26,0.22685185185185197,1.4,0.8,7.2,244.394,627.679,0.0,0.0,0.0,0.0,102.43599999999999,0.0,62.299,0.0,0.0,0.0,7.0,341.3829996585849,3.0,7.0,0.04974596035315676,1.0,Q3
796,AS14.15,2014-03-27,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.462000131607056,3.8,7.066666666666666,0.07705406555981271,1.0,Q2
797,AS14.15,2014-03-28,0.04206349206349204,1.2,1.0,7.2,39.214,97.512,0.0,0.0,0.0,0.0,7.021,0.0,0.0,0.0,48.229,0.0,8.0,595.8190002441399,4.6,7.066666666666666,0.07705406555981271,1.0,Q3
798,AS14.15,2014-03-29,0.325952380952381,-1.2,0.8,7.0,55.609,3.016,0.0,0.0,0.0,9.039,10.032,49.613,0.0,0.0,0.0,0.0,10.0,194.70199966430664,5.4,7.133333333333333,0.08963844797178133,9.058757769742952,Q2
799,AS14.15,2014-03-30,0.25287698412698423,-0.8,1.0,7.4,108.722,188.28900000000002,0.0,0.0,0.0,0.0,0.0,155.979,0.0,0.0,0.0,0.0,5.0,376.0000002384183,6.2,7.066666666666666,0.12267195767195767,0.006370278827104262,Q3
800,AS14.15,2014-03-31,0.0,0.2,1.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,7.2,0.20696428571428574,1.0,Q3
801,AS14.15,2014-04-01,0.2718253968253967,0.6,1.0,7.2,79.701,143.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246.25600004196158,4.0,7.2,0.19294312169312175,1.0,Q3
802,AS14.15,2014-04-02,0.18948412698412717,0.8,1.0,7.2,78.867,278.593,0.0,0.0,0.0,9.064,8.031,14.121,0.0,0.0,0.0,0.0,7.0,270.5749998092651,1.0,7.266666666666667,0.17490079365079367,9.13013319224919,Q3
803,AS14.15,2014-04-03,0.0,0.6,1.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.2,0.15376984126984128,1.0,Q3
804,AS14.15,2014-04-04,0.1633802430677431,0.6,1.0,7.2,144.503,188.93099999999998,0.0,0.0,0.0,0.0,0.0,47.184,0.0,0.0,0.0,0.0,2.0,583.8210000991824,1.0,7.2,0.15376984126984128,0.020753777187448117,Q3
805,AS14.15,2014-04-05,0.1381578947368421,1.0,1.0,7.8,25.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.41400027275089,1.0,7.2,0.11762145668395675,1.0,Q4
806,AS14.15,2014-04-06,0.00657894736842105,-0.2,0.0,6.2,37.084,198.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,248.49900007247845,1.0,7.3999999999999995,0.10051271260152839,1.0,Q1
807,AS14.15,2014-04-07,0.1067583732057415,0.4,0.4,6.8,48.502,210.748,0.0,0.0,0.0,0.0,18.198,0.0,0.0,0.0,0.0,0.0,4.0,262.43000006675686,1.0,7.066666666666666,0.10270569505766874,1.0,Q2
808,AS14.15,2014-04-08,0.0,0.2,0.6,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.933333333333334,0.08383173843700154,1.0,Q2
809,AS14.15,2014-04-09,0.0087719298245614,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.5,6.6000000000000005,0.03777910685805418,1.0,Q2
810,AS14.15,2014-04-10,0.00789473684210526,0.4,1.0,7.2,36.223,332.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,232.9510002136229,2.0,6.866666666666667,0.03851010101010097,1.0,Q3
811,AS14.15,2014-04-11,0.0357142857142857,0.4,0.8,7.0,17.214,41.451,0.0,0.0,0.0,0.0,11.077,0.0,0.0,0.0,0.0,0.0,1.0,283.8369998931884,1.5,7.0,0.005555555555555553,1.0,Q2
812,AS14.15,2014-04-12,0.09709821428571426,1.0,1.0,7.4,71.795,283.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,216.40699982643122,1.0,7.066666666666666,0.017460317460317454,1.0,Q3
813,AS14.15,2014-04-13,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,7.2,0.046902412280701744,1.0,Q2
814,AS14.15,2014-04-14,0.08487654320987655,1.0,1.0,7.0,102.342,229.41400000000002,0.0,0.0,0.0,24.198,6.016,109.23100000000001,194.88,0.0,0.0,0.0,1.0,210.80000019073444,1.8,7.133333333333333,0.044270833333333315,24.207071858188712,Q2
815,AS14.15,2014-04-15,0.0,-0.2,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,7.133333333333333,0.06065825249853027,1.0,Q2
859,AS14.16,2014-03-13,0.06071428571428575,-0.5,1.5,8.0,49.139,56.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,206.30899977683998,2.5,8.0,0.06071428571428575,1.0,Q4
860,AS14.16,2014-03-14,0.06071428571428575,-0.4,0.75,7.4,9.964,6.877,0.0,0.0,0.0,0.0,29.064,0.0,0.0,0.0,0.0,0.0,1.0,46.0409998893738,3.0,8.0,0.06071428571428575,1.0,Q3
861,AS14.16,2014-03-15,0.06071428571428575,0.4,0.8,6.4,99.005,133.3,0.0,40.192,0.0,0.0,10.025,103.398,0.0,0.0,0.0,0.0,1.75,333.9140000343323,2.0,7.7,0.06071428571428575,40.20157872756183,Q1
862,AS14.16,2014-03-16,0.06071428571428575,-0.8,0.5,6.6,113.323,120.445,0.0,19.082,0.0,0.0,38.152,0.0,0.0,0.0,0.0,0.0,2.5,364.69199991226196,3.0,7.266666666666667,0.06071428571428575,20.082,Q1
863,AS14.16,2014-03-17,0.06071428571428575,-0.6,0.6,7.2,47.283,135.753,0.0,0.0,0.0,0.0,15.073,0.0,0.0,0.0,0.0,0.0,3.25,169.61399960517878,2.0,6.8,0.06071428571428575,1.0,Q3
864,AS14.16,2014-03-18,0.053911909926399944,0.4,0.6,6.6,166.07,349.965,24.453,22.1,0.0,0.0,11.054,0.0,0.0,0.0,0.0,0.0,4.0,786.3110008239751,1.0,6.733333333333333,0.06071428571428575,22.139288099634623,Q1
865,AS14.16,2014-03-19,0.005627705627705628,0.0,0.6,6.4,32.349,0.0,17.332,0.0,0.0,0.0,22.176,0.0,0.0,0.0,0.0,0.0,3.0,26.35700011253359,2.5,6.8,0.05844682711832381,0.05454942177612917,Q1
866,AS14.16,2014-03-20,0.04383822653596662,0.6666666666666666,0.3333333333333333,5.666666666666667,76.028,97.727,15.348,0.0,0.0,0.0,10.029,69.902,0.0,0.0,0.0,0.0,2.0,236.4289996623993,4.0,6.733333333333334,0.04008463375613044,0.011594202898550725,Q1
867,AS14.16,2014-03-21,0.060560360921981006,1.0,1.0,6.8,75.148,124.309,5.041,0.0,0.0,0.0,0.0,125.2,0.0,0.0,0.0,0.0,2.0,120.89899992942806,3.0,6.222222222222222,0.034459280696690735,0.00761957010385474,Q2
868,AS14.16,2014-03-22,0.06677041257209454,0.5,0.75,6.5,53.972,189.52100000000002,18.061,0.0,0.0,0.0,10.077,15.412,0.0,0.0,0.0,0.0,3.0,51.71999979019165,2.0,6.288888888888889,0.036675431028551086,0.029008209323238478,Q1
869,AS14.16,2014-03-23,0.06845238095238092,0.0,1.0,7.0,108.477,204.495,2.107,13.047,0.0,0.0,23.124,191.314,0.0,0.0,0.0,0.0,6.0,244.02100014686587,3.0,6.322222222222223,0.057056333343347386,13.052143477299264,Q2
870,AS14.16,2014-03-24,0.10731287707390641,0.0,0.8,6.4,147.85,222.79199999999997,0.0,6.032,0.0,0.0,10.417,81.677,0.0,0.0,0.0,0.0,4.75,308.9860002994537,2.0,6.766666666666667,0.06526105148215215,6.044095262285762,Q1
871,AS14.16,2014-03-25,0.08716623124390796,0.6,0.6,6.0,191.50199999999998,258.544,0.0,0.0,0.0,0.0,21.061,161.01,0.0,0.0,0.0,0.0,3.5,658.783999919891,1.0,6.633333333333333,0.08084522353279396,0.006172458490216653,Q1
872,AS14.16,2014-03-26,0.09062499999999994,0.2,0.25,5.6,75.12,36.309,0.0,64.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,48.48799991607665,1.0,6.466666666666666,0.08764382975673175,65.797,Q1
873,AS14.16,2014-03-27,0.2950993676603433,0.0,0.25,6.0,45.605999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.40499997138974,15.0,6.0,0.09503470277260477,1.0,Q1
874,AS14.16,2014-03-28,0.08746898327453533,-0.75,0.75,6.5,119.651,291.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,306.48599982261675,8.5,5.866666666666667,0.1576301996347504,1.0,Q1
875,AS14.16,2014-03-29,0.2525042601225439,-0.5,0.5,6.0,133.275,155.08599999999998,0.0,19.119,0.0,0.0,8.057,93.96199999999999,0.0,0.0,0.0,0.0,2.0,410.1199998855591,2.0,6.033333333333334,0.15773111697829287,19.129530528000675,Q1
876,AS14.16,2014-03-30,0.052733447325923805,0.4,1.0,5.4,152.062,100.42899999999999,6.484,0.0,0.0,0.0,17.101,0.0,0.0,0.0,0.0,0.0,4.0,420.9380006790157,4.5,6.166666666666667,0.21169087035247416,0.13361838588989844,Q1
877,AS14.16,2014-03-31,0.13474030795602568,-0.25,0.3333333333333333,6.0,12.349,53.071,0.0,0.0,0.0,0.0,8.153,0.0,0.0,0.0,0.0,0.0,3.0,73.79699993133555,7.0,5.966666666666666,0.130902230241001,1.0,Q1
878,AS14.16,2014-04-01,0.3134394341290892,-0.4,0.6,5.8,98.198,194.89,0.0,0.0,0.0,0.0,0.0,48.338,40.949,0.0,0.0,0.0,3.5,235.4989998340607,1.0,5.8,0.14665933846816445,0.020268352993635736,Q1
879,AS14.16,2014-04-02,0.03047421130575252,-0.2,1.0,6.4,29.768,105.761,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.0,0.0,0.0,4.0,41.66700029373166,2.0,5.733333333333333,0.1669710631370129,0.5797101449275363,Q1
880,AS14.16,2014-04-03,0.012361111111111111,-0.5,0.3333333333333333,6.25,41.036,69.52799999999999,1.014,0.0,0.0,0.0,17.155,41.357,0.0,0.0,0.0,0.0,4.0,138.8190000057221,3.0,6.066666666666667,0.1595513177969558,0.023056881326231814,Q1
881,AS14.16,2014-04-04,0.14407060344630326,-0.2,0.8,6.2,452.765,800.727,6.12,20.066,0.0,0.0,27.086,301.878,9.888,0.0,0.0,0.0,4.0,1170.1160004138947,4.0,6.1499999999999995,0.11875825218198427,20.069236266901402,Q1
882,AS14.16,2014-04-05,0.08748917748917752,0.0,1.0,7.0,99.01,239.666,18.213,0.0,0.0,0.0,15.072,20.102,0.0,0.0,0.0,0.0,1.0,202.36500000953663,3.0,6.283333333333334,0.0623019752877223,0.02543558438255119,Q2
883,AS14.16,2014-04-06,0.19987749808992267,-0.6666666666666666,1.0,6.75,225.804,355.211,23.062,0.0,0.0,0.0,8.062,123.868,0.0,0.0,19.138,5.22,3.3333333333333335,614.6469995975494,2.0,6.483333333333333,0.08130696401553063,0.00675995403231258,Q2
884,AS14.16,2014-04-07,0.0864168979340117,-0.2,1.0,7.0,197.908,408.015,0.0,45.278999999999996,0.0,0.0,0.0,119.977,0.0,0.0,0.0,0.0,5.666666666666667,524.9960002899171,1.0,6.6499999999999995,0.14381242634180116,45.287266034039526,Q2
885,AS14.16,2014-04-08,0.03989680082559341,0.5,0.6666666666666666,6.4,9.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.27500009536743,1.0,6.916666666666667,0.12459452450437063,1.0,Q1
886,AS14.16,2014-04-09,0.24015661939870087,-0.5,1.0,7.2,44.51,9.097,0.0,11.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.003999948502,1.0,6.716666666666666,0.1087303989498426,12.053,Q3
887,AS14.16,2014-04-10,0.1293886382716278,0.2,1.0,6.6,156.923,331.167,0.0,1.142,162.983,0.0,15.132,222.355,0.0,0.0,0.0,0.0,3.0,439.2950003147123,1.0,6.866666666666667,0.12215677271943533,1.1464771775872489,Q1
888,AS14.16,2014-04-11,0.03957364341085266,1.0,1.0,7.0,99.94,196.948,0.0,0.0,0.0,0.0,5.014,109.692,0.0,0.0,0.0,0.0,3.5,358.88299965858437,1.3333333333333333,6.733333333333334,0.13648068616530737,0.00903407653669642,Q2
889,AS14.16,2014-04-12,0.0,1.25,1.0,7.0,19.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.430999994278,1.6666666666666665,6.933333333333334,0.13637296702706045,1.0,Q2
890,AS14.16,2014-04-13,0.0454545454545455,0.0,0.5,6.4,56.887,3.01,0.0,0.0,0.0,0.0,6.052,46.323,0.0,0.0,0.0,0.0,1.0,112.32100009918217,2.0,6.866666666666667,0.05632076056082682,0.021131373750607526,Q1
891,AS14.16,2014-04-14,0.0341435185185185,0.8,1.0,7.0,139.737,81.96900000000001,0.0,0.0,0.0,0.0,0.0,5.708,0.0,0.0,0.0,0.0,4.0,202.43700027465812,2.0,6.8,0.028342729621799387,0.1490757304710793,Q2
892,AS14.16,2014-04-15,0.05,0.6,0.5,6.6,5.135,53.147999999999996,0.0,0.0,0.0,0.0,0.0,35.166,0.0,0.0,0.0,0.0,1.0,4.1340000629425,2.0,6.8,0.02653268799102133,0.027650279267820606,Q1
925,AS14.17,2014-03-04,0.04230288377845706,0.5,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5,7.0,0.04230288377845706,1.0,Q2
926,AS14.17,2014-03-05,0.04230288377845706,0.6666666666666666,1.3333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.04230288377845706,1.0,Q4
927,AS14.17,2014-03-06,0.04230288377845706,0.5,0.75,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.125,7.5,0.04230288377845706,1.0,Q3
928,AS14.17,2014-03-07,0.04230288377845706,0.75,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,0.0,1.25,7.416666666666667,0.04230288377845706,1.0,Q3
929,AS14.17,2014-03-08,0.04230288377845706,0.4,0.8,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,1.375,7.583333333333333,0.04230288377845706,1.0,Q4
930,AS14.17,2014-03-09,0.04230288377845706,0.8,1.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5,7.45,0.04230288377845706,1.0,Q3
931,AS14.17,2014-03-10,0.04230288377845706,0.6666666666666666,0.6666666666666666,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428571428571429,0.0,1.625,7.433333333333334,0.04230288377845706,1.0,Q3
932,AS14.17,2014-03-11,0.04230288377845706,0.0,0.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,0.0,1.75,7.377777777777777,0.04230288377845706,1.0,Q1
933,AS14.17,2014-03-12,0.04230288377845706,0.2,0.2,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,1.875,6.911111111111111,0.04230288377845706,1.0,Q1
934,AS14.17,2014-03-13,0.04230288377845706,0.75,0.75,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,0.0,2.0,6.644444444444445,0.04230288377845706,1.0,Q3
935,AS14.17,2014-03-14,0.04230288377845706,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1428571428571432,0.0,1.5,6.616666666666667,0.04230288377845706,1.0,Q4
942,AS14.17,2014-03-21,0.16797442845445734,0.8,1.0,7.4,181.163,891.179,14.096,0.0,0.0,49.205999999999996,45.162,1042.5829999999999,0.0,0.0,0.0,0.0,2.8,1272.249999523163,1.0,7.216666666666666,0.04230288377845706,49.206945466441134,Q3
943,AS14.17,2014-03-22,0.1927695875539844,0.4,0.8,7.4,229.85,1588.858,15.419,0.0,0.0,0.0,44.653,678.268,64.724,0.0,17.126,0.0,3.2,1869.3270010948181,1.0,7.55,0.08419339867045716,0.0014394972124136482,Q3
944,AS14.17,2014-03-23,0.07009270190040377,0.8,0.8,7.4,249.107,1063.269,46.377,0.0,0.0,0.0,35.186,1215.912,135.24200000000002,0.0,0.0,0.0,3.6,1603.4419996738434,1.0,7.6000000000000005,0.13434896659563292,0.0007915845067913993,Q3
945,AS14.17,2014-03-24,0.16940873829279451,0.6666666666666666,0.6666666666666666,7.0,329.313,1890.884,25.328000000000003,0.0,0.0,0.0,36.194,754.829,259.244,0.0,42.138999999999996,0.0,4.0,3134.954999923707,1.0,7.400000000000001,0.1436122393029485,0.0012801523893404272,Q2
946,AS14.17,2014-03-25,0.06202266865015754,0.5,1.0,7.5,94.601,804.213,42.927,0.0,0.0,0.0,27.1,594.585,0.0,0.0,9.866,0.0,3.0,1620.8179998397832,1.0,7.266666666666667,0.14409034258239423,0.0015661412784724483,Q3
947,AS14.17,2014-03-26,0.06853709704220674,0.2,0.8,7.2,506.081,1400.474,20.033,0.0,0.0,0.0,43.175,1050.225,0.0,0.0,29.112000000000002,0.0,2.0,1799.2780010700228,1.0,7.3,0.10050803628111861,0.000933481943658764,Q3
948,AS14.17,2014-03-27,0.0906331678707439,0.4,0.6,7.2,371.443,1189.925,67.699,0.0,0.0,0.0,45.212,1095.705,132.62599999999998,0.0,0.0,0.0,1.5,1621.2070012092597,1.0,7.233333333333333,0.09998950132838626,0.0008588084547974758,Q3
949,AS14.17,2014-03-28,0.2510368299862318,0.6,1.0,7.2,262.512,1775.54,6.025,0.0,0.0,0.0,78.267,949.649,329.95,0.0,0.0,0.0,1.0,2329.0800008773804,1.0,7.3,0.07373097785436938,0.0010452881545855747,Q3
950,AS14.17,2014-03-29,0.2092882156846513,0.6,0.6,6.8,411.949,1185.514,4.061,21.08,0.0,0.0,45.153999999999996,1556.709,195.447,0.0,0.0,0.0,8.0,2798.137001752853,1.0,7.2,0.13673569829972745,21.08064029914776,Q2
